DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-02-03,1022.0,1022.3,1027.8,1010.5,1024.95,1617105,1649749403.75,75173
2023-02-02,1026.1,1025.3,1032.8,1017.3,1023.05,1291262,1322327527.4,64352
2023-02-01,1019.0,1032.05,1035.9,1015.1,1033.0,1598213,1644274760.75,86267
2023-01-31,1043.0,1017.95,1043.0,1007.5,1020.0,2705095,2761197668.15,104545
2023-01-30,1057.0,1034.4,1057.0,1028.5,1036.5,2118395,2200416085.4,88199
2023-01-27,1023.25,1047.25,1072.95,1023.25,1049.95,2947920,3103983698.15,110049
2023-01-25,1064.9,1035.25,1068.25,1020.0,1039.0,2226483,2310234268.1,90962
2023-01-24,1065.0,1062.15,1074.9,1055.05,1061.7,712627,759557201.5,40232
2023-01-23,1053.4,1062.55,1064.25,1050.7,1063.75,750581,795011566.6,45340
2023-01-20,1067.0,1053.45,1067.0,1050.45,1055.0,954230,1010398483.15,62509
2023-01-19,1063.5,1064.85,1069.6,1058.55,1063.45,376954,400978102.95,32749
2023-01-18,1068.9,1063.4,1072.0,1059.35,1065.0,1299797,1381712363.6,55111
2023-01-17,1062.8,1069.1,1071.1,1053.35,1068.9,762941,810820869.35,40261
2023-01-16,1070.5,1059.6,1074.7,1051.0,1060.5,825308,873585111.6,33543
2023-01-13,1064.0,1067.75,1070.6,1053.25,1068.85,1089004,1158186781.65,39447
2023-01-12,1052.8,1061.15,1064.1,1043.15,1061.05,1188988,1254775368.35,61596
2023-01-11,1078.7,1047.6,1083.95,1043.0,1048.6,2168577,2279272889.45,93186
2023-01-10,1086.5,1078.7,1090.25,1074.85,1078.0,594426,642232684.55,36742
2023-01-09,1081.75,1087.45,1096.95,1076.9,1088.3,893437,972779119.4,45940
2023-01-06,1088.35,1076.35,1093.1,1073.5,1077.95,824772,891190608.4,34287
2023-01-05,1075.0,1088.35,1093.2,1067.4,1090.0,1605744,1739607766.35,46379
2023-01-04,1078.95,1066.9,1081.95,1063.95,1065.0,1369415,1467563709.25,46316
2023-01-03,1070.05,1075.9,1080.95,1066.4,1076.9,952230,1022262951.0,54247
2023-01-02,1080.25,1070.95,1082.0,1063.85,1074.5,895053,956654580.05,33508
2022-12-30,1094.95,1075.95,1095.0,1073.5,1077.0,1185711,1279949729.4,39215
2022-12-29,1086.0,1087.55,1098.0,1070.0,1086.0,1625961,1761279044.8,52465
2022-12-28,1094.0,1085.8,1103.15,1084.1,1086.0,872940,952095374.2,33036
2022-12-27,1094.05,1095.85,1104.9,1090.1,1097.95,1209316,1326016684.95,42282
2022-12-26,1127.0,1096.5,1135.0,1094.0,1097.95,1279529,1416621693.05,46009
2022-12-23,1121.0,1119.15,1146.95,1113.2,1125.2,2773210,3137089076.1,88108
2022-12-22,1135.0,1122.45,1147.35,1117.05,1122.0,2070809,2339730636.9,60299
2022-12-21,1096.1,1128.0,1130.0,1085.65,1129.5,3224730,3580152673.45,88165
2022-12-20,1096.0,1091.15,1097.4,1088.45,1093.95,795748,867904863.25,25202
2022-12-19,1090.35,1096.65,1100.5,1084.45,1096.95,779326,853794600.75,30096
2022-12-16,1096.3,1089.4,1108.0,1086.1,1090.35,1309491,1434039604.25,38338
2022-12-15,1111.2,1101.8,1118.1,1099.35,1102.15,710477,786943208.1,39479
2022-12-14,1114.0,1112.7,1119.0,1106.15,1111.2,1013627,1127577322.45,28750
2022-12-13,1096.95,1109.9,1112.5,1088.2,1111.5,1282727,1412083058.8,51421
2022-12-12,1105.0,1096.8,1110.0,1093.1,1096.15,1544297,1695532976.95,55412
2022-12-09,1115.0,1107.9,1115.85,1101.1,1104.5,994866,1103472905.75,65675
2022-12-08,1109.2,1107.5,1113.0,1103.15,1108.05,808315,894582025.8,48221
2022-12-07,1111.0,1105.3,1122.65,1103.4,1107.0,1031921,1147265542.05,43420
2022-12-06,1115.0,1109.6,1117.8,1103.4,1109.9,1180968,1307804907.4,69595
2022-12-05,1114.35,1115.35,1122.55,1108.15,1116.0,1236554,1376027851.0,80837
2022-12-02,1124.9,1114.35,1124.9,1099.0,1120.0,2586376,2868789758.75,79826
2022-12-01,1145.0,1124.9,1145.2,1117.0,1124.05,1360439,1529806743.7,49906
2022-11-30,1121.15,1139.65,1149.0,1120.0,1142.9,2680903,3040890939.95,65176
2022-11-29,1106.0,1121.15,1125.85,1105.0,1122.1,1899345,2124086660.75,67007
2022-11-28,1100.0,1101.75,1110.0,1094.1,1101.0,673339,741139303.95,30030
2022-11-25,1093.05,1105.35,1107.0,1078.5,1104.8,1454838,1592146755.1,44538
2022-11-24,1113.55,1095.35,1117.65,1092.4,1097.1,2933085,3225833539.4,48811
2022-11-23,1108.9,1108.0,1124.55,1098.65,1110.05,2192276,2433219631.85,97846
2022-11-22,1107.45,1104.1,1109.7,1097.2,1103.95,1302811,1436643249.25,35794
2022-11-21,1104.95,1104.45,1108.2,1093.75,1106.0,1488424,1635309258.5,44492
2022-11-18,1124.0,1102.4,1127.05,1099.45,1103.95,1486381,1648144236.4,53034
2022-11-17,1125.0,1119.5,1132.45,1116.45,1120.0,1270387,1428474639.45,47183
2022-11-16,1120.95,1121.2,1136.45,1117.25,1122.45,1649021,1854353594.15,57329
2022-11-15,1134.95,1118.75,1134.95,1110.85,1122.85,1262746,1413885155.95,41709
2022-11-14,1124.5,1129.5,1133.6,1118.2,1129.0,1501491,1688467384.25,56204
2022-11-11,1130.0,1121.4,1143.85,1116.65,1122.5,1513809,1708391697.65,70109
2022-11-10,1130.0,1122.3,1152.0,1119.0,1125.0,2028565,2298330216.6,66938
2022-11-09,1141.1,1129.4,1154.95,1125.0,1129.0,2068940,2354935351.7,107813
2022-11-07,1146.1,1130.9,1152.0,1116.5,1129.45,2006468,2262657726.15,72492
2022-11-04,1167.85,1146.1,1175.25,1141.0,1146.05,1712836,1982549493.8,61544
2022-11-03,1152.2,1163.1,1176.0,1151.1,1165.0,1992697,2322268998.2,39439
