DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-03-17,2923.95,2862.65,2923.95,2855.05,2862.25,1848073,5333714114.95,105428
2023-03-16,2850.0,2893.25,2900.0,2828.7,2896.55,1755487,5046076223.35,134035
2023-03-15,2772.2,2827.4,2866.35,2765.2,2831.1,2170346,6146077444.2,127214
2023-03-14,2782.95,2745.6,2786.95,2740.05,2746.0,1060450,2924944075.85,119748
2023-03-13,2823.5,2784.2,2849.45,2772.2,2790.0,813217,2283030123.3,86773
2023-03-10,2844.0,2830.2,2844.0,2807.0,2828.0,489978,1385436170.85,54387
2023-03-09,2862.0,2853.55,2872.45,2836.85,2856.0,774224,2210782913.25,51928
2023-03-08,2870.0,2859.55,2870.0,2827.0,2857.0,580250,1654225600.65,50105
2023-03-06,2843.0,2864.55,2884.0,2830.25,2861.6,1050267,3013998661.15,74159
2023-03-03,2837.05,2828.85,2852.0,2810.65,2830.15,679295,1919921555.35,64015
2023-03-02,2831.0,2833.9,2849.0,2811.0,2833.0,604523,1712488953.55,44537
2023-03-01,2828.0,2840.9,2853.3,2816.05,2844.0,816598,2317183671.2,58148
2023-02-28,2750.0,2828.8,2839.0,2727.45,2832.85,1815923,5100343163.4,79782
2023-02-27,2740.4,2749.9,2758.65,2725.05,2755.0,561317,1540528334.75,48281
2023-02-24,2712.1,2738.5,2762.0,2710.0,2741.4,1429040,3919826414.5,76267
2023-02-23,2805.0,2705.95,2805.55,2700.1,2707.0,1790570,4885853128.2,152617
2023-02-22,2809.95,2795.95,2813.95,2780.0,2797.9,580270,1621730913.85,48375
2023-02-21,2837.0,2817.1,2838.7,2805.0,2820.0,631934,1778026077.8,49982
2023-02-20,2845.0,2825.55,2852.0,2812.1,2829.8,646218,1826501996.25,48252
2023-02-17,2802.95,2833.6,2845.85,2785.5,2838.0,840526,2378370056.25,51975
2023-02-16,2797.0,2805.95,2834.35,2790.1,2807.9,788964,2221721585.55,52282
2023-02-15,2777.0,2786.15,2798.3,2754.0,2798.3,817717,2271643266.3,59459
2023-02-14,2804.75,2777.0,2804.75,2765.0,2774.7,524746,1457918190.95,54815
2023-02-13,2814.5,2790.75,2829.0,2780.0,2787.0,467228,1306407661.25,42088
2023-02-10,2830.0,2804.6,2830.95,2793.0,2804.0,700072,1967124383.9,51716
2023-02-09,2781.95,2814.6,2820.35,2766.15,2820.0,946372,2649305359.2,66431
2023-02-08,2768.0,2765.6,2784.0,2744.3,2767.8,811956,2244719933.4,64510
2023-02-07,2762.0,2758.05,2774.5,2748.15,2759.0,732250,2023398586.4,60103
2023-02-06,2760.4,2754.2,2765.0,2718.0,2756.0,1120284,3068465324.55,135926
2023-02-03,2705.65,2760.4,2763.9,2700.0,2756.9,1278409,3495107992.55,87216
2023-02-02,2741.0,2705.65,2741.0,2694.0,2708.0,1308570,3550866346.3,105807
2023-02-01,2749.8,2743.75,2778.0,2704.8,2745.8,1176872,3238393022.9,104610
2023-01-31,2760.0,2725.85,2779.95,2718.05,2730.0,1961805,5367308422.7,172075
2023-01-30,2724.0,2766.2,2776.0,2696.25,2775.0,1171912,3208050667.85,120523
2023-01-27,2766.6,2722.65,2772.85,2685.85,2725.0,1801498,4894875994.35,232317
2023-01-25,2810.9,2775.0,2811.0,2767.1,2774.75,857953,2383232311.65,85672
2023-01-24,2795.0,2810.6,2827.1,2784.45,2812.9,1061471,2985309543.15,84076
2023-01-23,2800.0,2784.45,2800.0,2767.85,2786.55,1402260,3906182149.1,109573
2023-01-20,2848.0,2787.8,2848.0,2781.0,2784.95,3171005,8892343263.2,362528
2023-01-19,2954.9,2866.15,2973.6,2843.6,2853.4,2379947,6922039457.65,153037
2023-01-18,2947.95,2945.25,2960.0,2929.35,2950.0,893808,2634674245.75,93917
2023-01-17,2925.0,2940.9,2944.85,2911.15,2943.0,716489,2102149550.0,69687
2023-01-16,2925.0,2916.05,2929.6,2896.0,2918.0,644073,1876547210.5,62981
2023-01-13,2925.0,2909.15,2925.0,2871.75,2912.0,1507864,4373414295.0,122561
2023-01-12,2939.0,2915.95,2939.85,2896.0,2917.0,1558620,4531659431.4,151131
2023-01-11,2974.9,2940.4,2974.9,2935.0,2937.1,890426,2624992636.05,89782
2023-01-10,2984.15,2960.35,2985.0,2952.2,2962.0,864325,2559647728.0,87589
2023-01-09,2993.3,2984.15,3017.65,2951.0,2983.0,808263,2416039832.95,84003
2023-01-06,3010.0,2978.4,3023.5,2952.0,2982.5,1045526,3110528372.6,110098
2023-01-05,3039.55,3004.35,3046.6,2995.4,3010.0,1113920,3354997920.25,93698
2023-01-04,3035.0,3016.85,3050.0,3001.55,3012.0,836382,2534326084.1,79727
2023-01-03,3047.0,3028.25,3059.95,3025.0,3030.5,860367,2615233418.6,79199
2023-01-02,3087.9,3047.25,3087.9,3021.0,3049.7,1015990,3090002805.3,73290
2022-12-30,3130.75,3087.9,3130.75,3071.3,3087.0,836220,2589983541.85,48686
2022-12-29,3101.0,3115.15,3125.0,3092.55,3118.45,596265,1853315473.4,44373
2022-12-28,3109.95,3123.7,3143.8,3105.0,3119.0,972274,3039597312.75,60856
2022-12-27,3060.0,3112.6,3129.0,3056.3,3112.0,729041,2258817364.9,66348
2022-12-26,3057.9,3056.05,3071.9,3028.8,3060.0,536884,1640158622.75,51835
2022-12-23,3078.95,3057.9,3086.85,3036.0,3053.0,1230858,3757795087.75,92630
2022-12-22,3074.0,3088.55,3093.5,3038.05,3090.0,663202,2036137139.35,55060
2022-12-21,3085.0,3069.65,3112.45,3050.05,3066.9,616324,1896472131.55,55762
2022-12-20,3075.05,3082.15,3088.65,3018.0,3076.2,739257,2256966546.15,67226
2022-12-19,3062.0,3080.95,3088.0,3041.0,3079.0,655594,2016058002.15,50827
2022-12-16,3115.0,3055.9,3117.0,3050.3,3062.0,1192821,3668750929.75,80923
2022-12-15,3142.0,3130.6,3161.2,3116.7,3122.45,799124,2504151134.4,59105
2022-12-14,3179.0,3145.95,3195.0,3125.0,3148.0,1103870,3483567474.05,85208
2022-12-13,3185.0,3178.5,3185.0,3142.65,3181.0,886601,2804306293.8,61588
2022-12-12,3227.0,3166.35,3230.0,3141.9,3167.0,1323816,4190239499.4,118488
2022-12-09,3235.0,3226.95,3242.35,3206.0,3225.9,847879,2737383331.3,78188
2022-12-08,3230.0,3221.45,3240.9,3202.65,3218.0,851312,2740007865.2,58500
2022-12-07,3180.0,3226.5,3234.7,3176.4,3222.1,1832282,5874082333.4,101515
2022-12-06,3125.0,3161.7,3169.0,3125.0,3164.85,958365,3019856144.0,67640
2022-12-05,3130.0,3156.9,3168.7,3112.5,3152.05,926122,2914969954.75,56163
2022-12-02,3173.15,3143.45,3174.3,3134.0,3143.0,932259,2930000922.85,64413
2022-12-01,3191.0,3179.35,3197.0,3161.25,3174.0,761717,2422651358.4,60817
2022-11-30,3139.9,3175.15,3199.95,3133.3,3183.35,2547283,8073363775.45,93819
2022-11-29,3157.0,3135.05,3169.0,3127.15,3133.0,877720,2759158879.55,58639
2022-11-28,3108.15,3151.2,3159.0,3096.7,3151.0,914689,2872527728.5,59043
2022-11-25,3115.3,3108.15,3119.8,3075.25,3110.0,898769,2783154950.2,53327
2022-11-24,3117.95,3115.3,3120.25,3092.0,3119.85,571872,1776694923.8,42563
2022-11-23,3111.0,3100.8,3114.8,3090.0,3096.35,488341,1514584759.2,37792
2022-11-22,3104.0,3103.85,3119.5,3072.3,3104.8,764079,2372739785.6,58127
2022-11-21,3105.0,3095.3,3110.35,3066.2,3092.0,612194,1891481184.5,45258
2022-11-18,3095.0,3095.5,3114.85,3055.75,3100.0,1258576,3886330030.55,96466
2022-11-17,3092.0,3071.6,3096.55,3060.0,3061.9,706271,2175039305.55,46590
2022-11-16,3079.3,3083.05,3093.0,3051.0,3081.3,770953,2366787371.1,70106
2022-11-15,3068.5,3079.3,3095.0,3042.0,3093.0,873840,2673367892.45,57620
